report_id,report_type,timestamp,reporting_center,operator_id,name,gender,age_band,age_estimate,language,physical_description,last_seen_location,last_seen_lat,last_seen_lng,reporter_mobile,photo_url,status,duplicate_pair_id,is_ground_truth_dup,matched_report_id,resolution_time_mins
RPT_1528,found_unaccompanied,2027-02-10T19:11:00,BOOTH_11,OP_004,Ramesh,female,teen,17,Gujarati,"medium height average build person wearing black t-shirt and shorts, mole on left cheek, carrying small steel vessel",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_0673.jpg,open,,False,,
RPT_1529,found_unaccompanied,2027-02-10T19:29:00,BOOTH_01,OP_003,,male,elderly,68,Bengali,"tall stout person wearing yellow dupatta and jeans, wearing glasses, carrying jhola bag",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_0133.jpg,open,PAIR_067,True,,
RPT_1530,missing,2027-02-10T13:47:00,BOOTH_08,OP_010,Lakshmi,male,child_6_12,9,Hindi,"tall thin person wearing white saree and shorts, long hair, holding small steel vessel",BOOTH_11,19.990637,73.757836,+91 9314939857,,open,PAIR_045,True,,
RPT_1531,found_unaccompanied,2027-02-10T06:32:00,BOOTH_09,OP_004,Lakshmi,male,elderly,69,Tamil,"tall average build person wearing green t-shirt and trousers, scar on chin, carrying flower garland",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0710.jpg,open,,False,,
RPT_1532,found_unaccompanied,2027-02-10T13:10:00,BOOTH_10,OP_005,Ramesh,female,elderly,90,Marathi,"short average build person wearing black t-shirt and pyjama, bindi on forehead, carrying flower garland",BOOTH_10,19.996766,73.791175,,,open,,False,,
RPT_1533,found_unaccompanied,2027-02-10T14:29:00,BOOTH_05,OP_004,,male,child_0_5,3,Marathi,"medium height average build person wearing striped kurta and lehenga, birthmark on neck, carrying black backpack",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_0125.jpg,open,PAIR_063,True,,
RPT_1534,found_unaccompanied,2027-02-10T20:52:00,BOOTH_04,OP_005,Arjun,female,teen,19,Telugu,"short stout person wearing red shirt and lunghi, short hair, carrying small steel vessel",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_1104.jpg,open,,False,,
RPT_1535,found_unaccompanied,2027-02-10T14:02:00,BOOTH_03,OP_002,,unknown,child_6_12,6,Telugu,"medium height thin person wearing striped kurta and salwar, scar on chin, carrying black backpack",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_1930.jpg,open,,False,,
RPT_1536,found_unaccompanied,2027-02-10T10:39:00,BOOTH_10,OP_016,,female,child_0_5,3,Marathi,"tall average build person wearing yellow dupatta and pyjama, short hair, carrying flower garland",BOOTH_10,19.996766,73.791175,,photos/synth_RPT_0039.jpg,open,PAIR_020,True,,
RPT_1537,missing,2027-02-10T13:35:00,BOOTH_08,OP_012,Arjun,male,child_6_12,10,Unknown,"medium height average build person wearing blue kurta and dhoti, limping slightly, carrying flower garland",BOOTH_08,19.99391,73.808465,+91 9629114559,photos/synth_RPT_2413.jpg,open,,False,,
RPT_1538,missing,2027-02-10T15:31:00,BOOTH_08,OP_012,Arjun,female,teen,19,Marathi,"medium height thin person wearing green t-shirt and shorts, limping slightly, carrying small steel vessel",BOOTH_08,19.99391,73.808465,+91 9448381081,,open,,False,,
RPT_1539,missing,2027-02-10T15:56:00,BOOTH_02,OP_015,Geeta,male,child_0_5,3,Unknown,"short stout person wearing orange jacket and dhoti, wearing silver anklet, carrying plastic bag",BOOTH_02,19.986445,73.760277,+91 9248944032,photos/synth_RPT_0829.jpg,open,,False,,
RPT_1540,found_unaccompanied,2027-02-10T07:17:00,BOOTH_01,OP_007,Priya,male,child_0_5,3,Marathi,"medium height average build person wearing pink blouse and dhoti, short hair, carrying black backpack",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_1534.jpg,open,,False,,
RPT_1541,found_unaccompanied,2027-02-10T19:09:00,BOOTH_02,OP_011,Priya,male,elderly,90,Unknown,"tall stout person wearing grey hoodie and lunghi, wearing glasses, carrying black backpack",BOOTH_02,19.986445,73.760277,,,open,,False,,
RPT_1542,found_unaccompanied,2027-02-10T06:34:00,BOOTH_09,OP_004,Ramesh,unknown,adult,45,Bengali,"tall stout person wearing black t-shirt and salwar, wearing silver anklet, carrying no bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0534.jpg,open,,False,,
RPT_1543,missing,2027-02-10T17:10:00,BOOTH_04,OP_009,Lakshmi,unknown,adult,28,Tamil,"medium height average build person wearing orange jacket and jeans, birthmark on neck, carrying small steel vessel",BOOTH_04,19.947525,73.504989,+91 9340935163,,open,,False,,
RPT_1544,missing,2027-02-10T13:10:00,BOOTH_08,OP_010,Kavita,male,child_0_5,2,Gujarati,"short thin person wearing black t-shirt and jeans, long hair, carrying plastic bag",BOOTH_08,19.99391,73.808465,+91 9386156035,,open,,False,,
RPT_1545,missing,2027-02-10T14:35:00,BOOTH_02,OP_009,,male,child_0_5,1,Bengali,"medium height average build person wearing yellow dupatta and lehenga, bindi on forehead, carrying black backpack",BOOTH_02,19.986445,73.760277,+91 9825522076,photos/synth_RPT_1530.jpg,open,,False,,
RPT_1546,missing,2027-02-10T11:42:00,BOOTH_11,OP_011,Sunita,female,teen,14,Bengali,"short average build person wearing green t-shirt and jeans, scar on chin, carrying plastic bag",BOOTH_11,19.990637,73.757836,+91 9861335333,photos/synth_RPT_2081.jpg,open,,False,,
RPT_1547,found_unaccompanied,2027-02-10T12:52:00,BOOTH_01,OP_002,Lakshmi,male,elderly,87,Telugu,"medium height thin person wearing red shirt and shorts, mole on left cheek, carrying plastic bag",BOOTH_01,20.006171,73.754551,,,open,,False,,
RPT_1548,found_unaccompanied,2027-02-10T10:16:00,BOOTH_03,OP_014,Kavita,female,adult,51,Telugu,"short stout person wearing black t-shirt and jeans, mole on left cheek, carrying black backpack",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_2216.jpg,open,,False,,
RPT_1549,missing,2027-02-10T08:34:00,BOOTH_09,OP_015,,male,elderly,61,Bengali,"tall stout person wearing orange jacket and dhoti, no distinguishing marks, carrying jhola bag",BOOTH_09,20.014907,73.782013,+91 9103948031,,open,,False,,
RPT_1550,found_unaccompanied,2027-02-10T12:26:00,BOOTH_05,OP_003,,male,elderly,61,Bengali,"short average build person wearing orange jacket and lunghi, birthmark on neck, carrying black backpack",BOOTH_05,19.928932,73.528668,,,open,,False,,
RPT_1551,found_unaccompanied,2027-02-10T13:00:00,BOOTH_10,OP_004,Sunita,male,adult,22,Bengali,"short thin person wearing orange jacket and lehenga, short hair, carrying jhola bag",BOOTH_10,19.996766,73.791175,,photos/synth_RPT_2044.jpg,open,,False,,
RPT_1552,found_unaccompanied,2027-02-10T15:35:00,BOOTH_08,OP_009,,male,child_0_5,2,Hindi,"medium height stout person wearing blue kurta and salwar, long hair, carrying no bag",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0538.jpg,open,,False,,
RPT_1553,missing,2027-02-10T09:12:00,BOOTH_01,OP_004,Vikram,unknown,adult,43,Hindi,"short stout person wearing striped kurta and jeans, limping slightly, carrying no bag",BOOTH_01,20.006171,73.754551,+91 9332957060,photos/synth_RPT_1892.jpg,open,,False,,
RPT_1554,found_unaccompanied,2027-02-10T18:30:00,BOOTH_13,OP_014,Priya,male,adult,35,Hindi,"tall thin person wearing orange jacket and dhoti, long hair, carrying flower garland",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_0668.jpg,open,,False,,
RPT_1555,found_unaccompanied,2027-02-10T07:25:00,BOOTH_05,OP_001,,female,elderly,72,Tamil,"short stout person wearing black t-shirt and lehenga, wearing silver anklet, carrying flower garland",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_0782.jpg,open,,False,,
RPT_1556,missing,2027-02-10T17:13:00,BOOTH_08,OP_017,,female,teen,13,Telugu,"medium height stout person wearing red shirt and dhoti, wearing glasses, carrying jhola bag",BOOTH_08,19.99391,73.808465,+91 9536878035,photos/synth_RPT_2221.jpg,open,,False,,
RPT_1557,missing,2027-02-10T09:09:00,BOOTH_04,OP_005,,unknown,child_0_5,3,Bengali,"tall thin person wearing blue kurta and jeans, wearing glasses, carrying black backpack",BOOTH_04,19.947525,73.504989,+91 9327253619,photos/synth_RPT_1512.jpg,open,,False,,
RPT_1558,found_unaccompanied,2027-02-10T09:06:00,BOOTH_01,OP_003,,male,child_6_12,9,Telugu,"tall average build person wearing blue kurta and shorts, no distinguishing marks, carrying black backpack",BOOTH_01,20.006171,73.754551,,,open,,False,,
RPT_1559,missing,2027-02-10T17:44:00,BOOTH_01,OP_012,Kavita,female,adult,21,Telugu,"medium height stout person wearing striped kurta and pyjama, birthmark on neck, carrying orange bag",BOOTH_01,20.006171,73.754551,+91 9708578617,photos/synth_RPT_0823.jpg,open,,False,,
RPT_1560,missing,2027-02-10T06:42:00,BOOTH_07,OP_004,Lakshmi,female,adult,53,Tamil,"medium height average build person wearing orange jacket and lunghi, wearing silver anklet, carrying jhola bag",BOOTH_07,20.007247,73.756022,+91 9386783352,,open,,False,,
RPT_1561,found_unaccompanied,2027-02-10T09:14:00,BOOTH_11,OP_002,Sunita,female,child_6_12,6,Gujarati,"tall stout person wearing red shirt and trousers, birthmark on neck, carrying plastic bag",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_1655.jpg,open,,False,,
RPT_1562,found_unaccompanied,2027-02-10T07:55:00,BOOTH_03,OP_010,Ramesh,male,child_6_12,10,Gujarati,"short stout person wearing pink blouse and lehenga, mole on left cheek, carrying jhola bag",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_2049.jpg,open,,False,,
RPT_1563,found_unaccompanied,2027-02-10T06:31:00,BOOTH_07,OP_004,,unknown,elderly,62,Gujarati,"medium height average build person wearing pink blouse and pyjama, long hair, carrying umbrella",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1004.jpg,open,,False,,
RPT_1564,found_unaccompanied,2027-02-10T12:48:00,BOOTH_07,OP_006,Geeta,unknown,child_6_12,10,Gujarati,"short average build person wearing yellow dupatta and jeans, no distinguishing marks, carrying black backpack",BOOTH_07,20.007247,73.756022,,,open,,False,,
RPT_1565,missing,2027-02-10T07:16:00,BOOTH_02,OP_011,,female,child_0_5,3,Telugu,"tall stout person wearing orange jacket and salwar, birthmark on neck, carrying plastic bag",BOOTH_02,19.986445,73.760277,+91 9438024582,,open,,False,,
RPT_1566,found_unaccompanied,2027-02-10T14:51:00,BOOTH_03,OP_006,Ramesh,male,teen,18,Gujarati,"medium height average build person wearing white saree and jeans, wearing silver anklet, carrying flower garland",BOOTH_03,20.008035,73.797909,,,open,,False,,
RPT_1567,missing,2027-02-10T21:18:00,BOOTH_11,OP_006,Priya,unknown,teen,17,Tamil,"medium height stout person wearing orange jacket and lehenga, wearing silver anklet, carrying black backpack",BOOTH_11,19.990637,73.757836,+91 9430778431,photos/synth_RPT_1023.jpg,open,,False,,
RPT_1568,found_unaccompanied,2027-02-10T11:16:00,BOOTH_11,OP_007,,male,child_0_5,5,Telugu,"short thin person wearing striped kurta and shorts, scar on chin, carrying black backpack",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_1163.jpg,open,,False,,
RPT_1569,found_unaccompanied,2027-02-10T06:02:00,BOOTH_02,OP_003,,female,child_0_5,3,Gujarati,"tall average build person wearing green t-shirt and pyjama, bindi on forehead, carrying no bag",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_0155.jpg,open,PAIR_078,True,,
RPT_1570,missing,2027-02-10T17:52:00,BOOTH_08,OP_011,Lakshmi,female,adult,35,Tamil,"large heavy person in green shirt and trousers, mole on left cheek, holding no bag",BOOTH_12,19.995186,73.797356,+91 9680911523,,open,PAIR_022,True,,
RPT_1571,missing,2027-02-10T14:34:00,BOOTH_11,OP_003,,female,adult,39,Hindi,"medium height average build person wearing orange jacket and trousers, mole on left cheek, carrying black backpack",BOOTH_11,19.990637,73.757836,+91 9496673828,photos/synth_RPT_2080.jpg,open,,False,,
RPT_1572,found_unaccompanied,2027-02-10T19:08:00,BOOTH_06,OP_003,Priya,unknown,elderly,85,Unknown,"medium height average build person wearing orange jacket and trousers, bindi on forehead, carrying no bag",BOOTH_06,20.008062,73.780801,,photos/synth_RPT_0756.jpg,open,,False,,
RPT_1573,missing,2027-02-10T08:20:00,BOOTH_05,OP_006,,male,child_6_12,9,Telugu,"short average build person in grey hoodie and lunghi, limping carrying umbrella",BOOTH_06,20.008062,73.780801,+91 9836665942,,open,PAIR_057,True,,
RPT_1574,found_unaccompanied,2027-02-10T17:02:00,BOOTH_04,OP_015,Kavita,unknown,elderly,72,Telugu,"tall thin person wearing pink blouse and jeans, no distinguishing marks, carrying small steel vessel",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_0784.jpg,open,,False,,
RPT_1575,missing,2027-02-10T13:24:00,BOOTH_10,OP_018,Lakshmi,female,teen,14,Gujarati,"short stout person wearing blue kurta and shorts, birthmark on neck, carrying flower garland",BOOTH_10,19.996766,73.791175,+91 9245392804,,open,,False,,
RPT_1576,found_unaccompanied,2027-02-10T14:25:00,BOOTH_12,OP_007,Ramesh,female,adult,36,Telugu,"tall stout person wearing black t-shirt and jeans, long hair, carrying no bag",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_1944.jpg,open,,False,,
RPT_1577,found_unaccompanied,2027-02-10T11:58:00,BOOTH_04,OP_002,Kavita,male,child_6_12,9,Bengali,"short stout person wearing blue kurta and jeans, limping slightly, carrying flower garland",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_1151.jpg,open,,False,,
RPT_1578,missing,2027-02-10T14:33:00,BOOTH_09,OP_005,Priya,unknown,child_0_5,2,Unknown,"short stout person wearing green t-shirt and salwar, mole on left cheek, carrying jhola bag",BOOTH_09,20.014907,73.782013,+91 9365285789,,open,,False,,
RPT_1579,missing,2027-02-10T12:40:00,BOOTH_05,OP_015,Ramesh,unknown,adult,40,Telugu,"tall stout person wearing white saree and dhoti, no distinguishing marks, carrying jhola bag",BOOTH_05,19.928932,73.528668,+91 9106053319,photos/synth_RPT_2289.jpg,open,,False,,
RPT_1580,found_unaccompanied,2027-02-10T13:43:00,BOOTH_08,OP_004,,unknown,elderly,83,Unknown,"tall average build person wearing white saree and jeans, long hair, carrying umbrella",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0224.jpg,open,,False,,
RPT_1581,found_unaccompanied,2027-02-10T11:37:00,BOOTH_02,OP_020,Vikram,unknown,adult,22,Telugu,"short stout person wearing green t-shirt and pyjama, no distinguishing marks, carrying flower garland",BOOTH_02,19.986445,73.760277,,,open,,False,,
RPT_1582,missing,2027-02-10T08:56:00,BOOTH_13,OP_005,Vikram,unknown,elderly,66,Telugu,"short stout person wearing striped kurta and lehenga, no distinguishing marks, carrying no bag",BOOTH_13,19.987971,73.763241,+91 9558595187,,open,,False,,
RPT_1583,found_unaccompanied,2027-02-10T09:39:00,BOOTH_12,OP_020,Geeta,female,child_0_5,4,Gujarati,"medium height average build person wearing green t-shirt and lehenga, scar on chin, carrying umbrella",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_1687.jpg,open,,False,,
RPT_1584,found_unaccompanied,2027-02-10T19:26:00,BOOTH_07,OP_019,Arjun,unknown,child_0_5,2,Bengali,"tall thin person wearing blue kurta and trousers, birthmark on neck, carrying plastic bag",BOOTH_07,20.007247,73.756022,,,open,,False,,
RPT_1585,found_unaccompanied,2027-02-10T17:01:00,BOOTH_04,OP_001,,unknown,adult,20,Tamil,"medium height thin person wearing striped kurta and shorts, no distinguishing marks, carrying plastic bag",BOOTH_04,19.947525,73.504989,,photos/synth_RPT_1513.jpg,open,,False,,
RPT_1586,missing,2027-02-10T08:58:00,BOOTH_05,OP_002,Sunita,female,teen,13,Gujarati,"short thin person wearing orange jacket and lunghi, wearing glasses, carrying plastic bag",BOOTH_05,19.928932,73.528668,+91 9248599901,,open,,False,,
RPT_1587,missing,2027-02-10T15:11:00,BOOTH_13,OP_015,Priya,unknown,elderly,61,Marathi,"short stout person wearing yellow dupatta and lehenga, birthmark on neck, carrying flower garland",BOOTH_13,19.987971,73.763241,+91 9404290729,photos/synth_RPT_0529.jpg,open,,False,,
RPT_1588,found_unaccompanied,2027-02-10T15:28:00,BOOTH_08,OP_003,,female,child_6_12,9,Bengali,"short stout person wearing blue kurta and lunghi, scar on chin, carrying orange bag",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_1589,found_unaccompanied,2027-02-10T16:43:00,BOOTH_10,OP_020,,female,teen,13,Tamil,"tall average build person wearing pink blouse and dhoti, wearing glasses, carrying flower garland",BOOTH_10,19.996766,73.791175,,photos/synth_RPT_1008.jpg,open,,False,,
RPT_1590,missing,2027-02-10T19:18:00,BOOTH_04,OP_008,,male,child_0_5,3,Unknown,"tall average build person wearing striped kurta and lunghi, birthmark on neck, carrying black backpack",BOOTH_04,19.947525,73.504989,+91 9764360436,photos/synth_RPT_1557.jpg,open,,False,,
RPT_1591,found_unaccompanied,2027-02-10T14:36:00,BOOTH_06,OP_010,,female,teen,15,Unknown,"short average build person wearing green t-shirt and trousers, wearing glasses, carrying flower garland",BOOTH_06,20.008062,73.780801,,photos/synth_RPT_1493.jpg,open,,False,,
RPT_1592,missing,2027-02-10T10:20:00,BOOTH_06,OP_020,Ramesh,male,child_6_12,7,Marathi,"short stout person wearing blue kurta and lunghi, bindi on forehead, carrying flower garland",BOOTH_06,20.008062,73.780801,+91 9462853390,photos/synth_RPT_0225.jpg,open,,False,,
RPT_1593,found_unaccompanied,2027-02-10T13:55:00,BOOTH_11,OP_017,Vikram,unknown,teen,13,Tamil,"short average build person wearing pink blouse and dhoti, no distinguishing marks, carrying black backpack",BOOTH_11,19.990637,73.757836,,,open,,False,,
RPT_1594,found_unaccompanied,2027-02-10T20:28:00,BOOTH_05,OP_013,Vikram,female,child_0_5,4,Gujarati,"tall thin person wearing white saree and jeans, no distinguishing marks, carrying umbrella",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_1722.jpg,open,,False,,
RPT_1595,found_unaccompanied,2027-02-10T13:30:00,BOOTH_03,OP_003,,unknown,elderly,66,Hindi,"tall average build person wearing orange jacket and lehenga, wearing silver anklet, carrying flower garland",BOOTH_03,20.008035,73.797909,,,open,,False,,
RPT_1596,found_unaccompanied,2027-02-10T13:41:00,BOOTH_08,OP_017,Geeta,male,elderly,67,Telugu,"short average build person wearing black t-shirt and jeans, long hair, carrying jhola bag",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_1418.jpg,open,,False,,
RPT_1597,found_unaccompanied,2027-02-10T21:06:00,BOOTH_12,OP_005,Vikram,unknown,elderly,78,Hindi,"medium height stout person wearing orange jacket and pyjama, long hair, carrying small steel vessel",BOOTH_12,19.995186,73.797356,,photos/synth_RPT_1645.jpg,open,,False,,
RPT_1598,missing,2027-02-10T06:05:00,BOOTH_08,OP_015,,female,teen,16,Marathi,"medium height average build person wearing grey hoodie and lunghi, mole on left cheek, carrying jhola bag",BOOTH_08,19.99391,73.808465,+91 9211171913,photos/synth_RPT_2331.jpg,open,,False,,
RPT_1599,missing,2027-02-10T18:26:00,BOOTH_04,OP_020,Arjun,unknown,elderly,65,Hindi,"tall thin person wearing pink blouse and salwar, short hair, carrying small steel vessel",BOOTH_04,19.947525,73.504989,+91 9529560480,photos/synth_RPT_0540.jpg,open,,False,,
RPT_1600,missing,2027-02-10T16:51:00,BOOTH_10,OP_001,Kavita,female,teen,15,Tamil,"medium height average build person wearing yellow dupatta and pyjama, wearing silver anklet, carrying orange bag",BOOTH_10,19.996766,73.791175,+91 9773667319,photos/synth_RPT_1210.jpg,open,,False,,
